order_id,buyer_id,transaction_status,buyer_confirmation,seller_confirmation,transaction_rate,transaction_content,place_order_datetime
76f4737c-0a44-48c8-98a1-ca2b7596487b,b83594721,Underway,Finish,Unfinished,0,,2023-07-16 13:00:53
7ffce845-ae61-4769-916b-c1db62edb730,b07167467,Underway,Finish,Unfinished,0,,2023-10-11 11:50:00
fd7f16ea-aeae-4e66-8e8e-722e7ced6ad1,b14570699,Underway,Finish,Unfinished,0,,2023-11-28 23:37:52
1de8d317-2bbb-4969-afe5-0207b50dc071,b93516525,Underway,Unfinished,Unfinished,0,,2023-10-29 23:00:47
ef2f9d45-7d1e-4810-8c4a-1447aa3140dd,b93516525,Underway,Finish,Unfinished,0,,2023-05-19 02:09:36
dac9169c-5a2f-4a03-9163-f2951cdeed8e,b56700729,Cancel,Unfinished,Unfinished,0,,2023-07-08 07:15:16
55e7525c-f28a-46e4-85f2-a6d74b774c80,b93798134,Cancel,Unfinished,Unfinished,0,,2023-07-31 09:11:15
76f85807-e420-4191-9182-3dcc9b4ee931,b40804685,Underway,Unfinished,Unfinished,0,,2023-06-13 09:00:42
2ded940c-6d6b-4a1a-a6e0-e93d7a5c3bc6,b89955315,Cancel,Unfinished,Finish,0,,2023-09-22 19:37:13
719ceb83-5dd0-4a01-bc28-523249e5ee2b,b43401366,Underway,Unfinished,Finish,0,,2023-01-16 07:45:03
fde59183-eef1-436a-be5c-0a63100fa095,b62997101,Complete,Finish,Finish,3,poor quality,2023-09-08 11:48:19
7e105813-b508-404c-ab4f-7323f37280e6,b88118911,Underway,Unfinished,Unfinished,0,,2023-07-09 08:14:50
b2cfc736-97ff-4c5a-adca-1b0f8bce6081,b82664252,Underway,Unfinished,Unfinished,0,,2023-02-18 10:18:09
3549cf8e-6dfb-4b63-8496-09c477502ec6,b68174155,Complete,Finish,Finish,3,Change my mind,2023-05-07 06:06:53
ebe5f1c3-929e-47ac-b5e2-2d081875d02c,b94795771,Underway,Finish,Unfinished,0,,2023-01-11 07:21:43
ed05b5e5-3c08-466f-96b7-5f0f9438c688,b86808599,Underway,Finish,Unfinished,0,,2023-10-02 04:19:38
02c372d9-a4d2-4a74-9641-4b200ee5b8bb,b93516525,Underway,Unfinished,Finish,0,,2023-02-12 14:30:04
b26fafeb-3141-42cb-8e10-a3061330f5ba,b68312213,Underway,Finish,Unfinished,0,,2023-06-13 09:00:42
c0a0b725-4068-49a7-aa74-d06f22ff8b02,b47730822,Underway,Unfinished,Unfinished,0,,2023-10-29 23:00:47
74adddc2-a77e-4727-9b08-fd51a689f52e,b83420220,Complete,Finish,Finish,3,no major issues,2023-03-08 21:42:40
06cf44ba-2f43-42f6-b14a-962e828c2139,b53292923,Underway,Unfinished,Finish,0,,2023-08-07 22:09:10
af15a719-af6e-4e7b-bce3-1deebb919862,b46916945,Complete,Finish,Finish,3,,2023-02-18 10:18:09
cc03d4d2-b4df-481d-a9ba-70ee7d4213fe,b85582768,Complete,Finish,Finish,4,functional,2023-08-02 04:29:40
42c1f742-bf9c-4d30-9937-93ff18b9106a,b10488056,Cancel,Unfinished,Unfinished,0,,2023-01-23 15:47:34
38dec709-ede0-44ed-97c1-e503157c82af,b68174155,Underway,Unfinished,Unfinished,0,,2023-04-16 18:22:28
6fa7a378-4508-4b9f-b73e-c2a5f509494c,b14180145,Complete,Finish,Finish,1,,2023-09-19 09:25:34
93d1c7f0-0db3-43cd-93f4-8bb4d82d933a,b48711467,Underway,Unfinished,Unfinished,0,,2023-02-02 09:10:06
0b01e97c-5938-410d-9f95-0fd8c1e01a4e,b46349333,Underway,Finish,Unfinished,0,,2023-10-20 07:55:27
74fbe25a-e62c-4561-8b99-d66d519c9d34,b46585960,Underway,Unfinished,Finish,0,,2023-05-19 02:09:36
ce68b282-82bb-4a87-a1e4-564340adcc7b,b62256597,Cancel,Finish,Unfinished,0,,2023-01-11 07:21:43
122e5cd0-5b0d-4daa-ab8f-dd1f18d7e1af,b12997834,Complete,Finish,Finish,4,poor quality,2023-03-07 19:48:42
ac28bd37-2aac-4abb-a833-9f589c17eb6e,b70119270,Cancel,Finish,Unfinished,0,,2023-07-08 07:15:16
b8cd3f2e-911a-4d5f-afd9-17c8bcf54119,b14180145,Underway,Unfinished,Finish,0,,2023-03-29 12:37:02
a73a07a3-3eaf-4aec-ad93-509f61921377,b88409458,Underway,Finish,Unfinished,0,,2023-11-05 03:46:49
57eac610-cb36-40fe-a588-9318fa56d4c8,b91296701,Underway,Unfinished,Finish,0,,2023-12-02 18:50:37
34a9054e-a2c4-45fe-b6f9-ffcc08a1e723,b93516525,Cancel,Finish,Unfinished,0,,2023-02-26 19:03:12
fc814c88-056a-4948-8e98-250ba60c6b3e,b83420220,Underway,Finish,Unfinished,0,,2023-01-31 14:12:16
1cb88eaf-2ac7-40e9-a261-c210ee251a87,b03545242,Complete,Finish,Finish,2,,2023-07-08 03:03:36
b6e7cce6-5480-4804-90fe-d5f520af1a4a,b56700729,Underway,Unfinished,Unfinished,0,,2023-03-07 19:48:42
e3ef6553-2d9b-4f06-a5b0-a3f6ebe76a2d,b92679613,Complete,Finish,Finish,3,,2023-07-31 15:41:45
5ece466d-8791-4c26-956f-edfde1be5e4e,b70119270,Cancel,Unfinished,Finish,0,,2023-11-25 14:04:58
2f1e610a-94c1-4e00-a403-11afc3ce9cf9,b86808599,Complete,Finish,Finish,4,,2023-08-07 21:55:11
12169f14-f9a6-45cb-80c8-05b64528d6aa,b29980076,Underway,Unfinished,Finish,0,,2023-09-20 09:08:11
470154cb-0fc3-483c-b9fb-c0e2b881d1c7,b81127483,Underway,Unfinished,Unfinished,0,,2023-02-02 08:47:21
100a819a-6b76-45b4-95ea-3d59f77d09ea,b68174155,Cancel,Unfinished,Finish,0,,2023-03-31 08:23:44
d350ee1f-5338-42b4-a050-f906b28abfd0,b56439742,Underway,Unfinished,Unfinished,0,,2023-10-02 23:03:22
eb297cae-3405-4579-a820-0853585b3d8f,b56700729,Complete,Finish,Finish,3,selecting the wrong product,2023-11-15 09:42:21
b06c3575-2391-4658-9dff-89426069bbc6,b51771095,Underway,Unfinished,Unfinished,0,,2023-11-15 09:42:21
a47141d7-b456-4645-b04d-c4a632d84c07,b16967217,Complete,Finish,Finish,1,,2023-12-02 18:50:37
8ce977f9-0ea5-4bb4-bc7e-ac1283662d92,b77444031,Underway,Unfinished,Finish,0,,2023-01-12 04:37:02
bad75fe3-98fb-4fc3-8399-a2b44a5aca01,b32943596,Underway,Unfinished,Unfinished,0,,2023-12-15 08:57:03
55a176e7-b387-449b-9529-4667088af9ed,b38479107,Cancel,Unfinished,Unfinished,0,,2023-09-05 04:15:57
29154402-2221-4715-99f3-8dd36caf1800,b65923036,Underway,Unfinished,Finish,0,,2023-05-13 01:53:14
ef9ea4b8-9c86-48d0-b017-c405d7a1f391,b90166470,Underway,Unfinished,Unfinished,0,,2023-07-31 09:11:15
efbdd5f6-a404-47ad-93d3-c0f57991c610,b24734901,Cancel,Unfinished,Finish,0,,2023-07-31 09:11:15
2a374333-4de0-4157-9aac-47ed07171b8f,b29980076,Underway,Finish,Unfinished,0,,2023-02-02 08:47:21
8bcd39ae-0835-4efc-b9bf-2424cfe48151,b43401366,Underway,Finish,Unfinished,0,,2023-01-28 23:59:57
31a193bc-fd1e-4e8c-aa63-98befa1b74f3,b06256649,Complete,Finish,Finish,2,,2023-02-02 08:47:21
63313303-16be-4587-b48b-a9e966c90108,b87248408,Cancel,Finish,Unfinished,0,,2023-02-02 08:47:21
85d22064-a20c-4b57-84ff-c27cb10147ec,b24734901,Underway,Unfinished,Finish,0,,2023-11-15 09:42:21
856a61d6-6354-45d3-acc5-2846337c0bf8,b53292923,Cancel,Unfinished,Unfinished,0,,2023-01-09 11:54:15
5704772b-7f9b-4d36-a6be-832f1ee4f906,b07167467,Underway,Unfinished,Unfinished,0,,2023-09-20 09:08:11
c000ca37-ebdf-4433-8c0e-a3bad690d8f0,b82664252,Complete,Finish,Finish,1,no major issues,2023-02-02 08:47:21
659d81da-17db-4e8c-ab4f-711a6808c628,b51771095,Underway,Unfinished,Unfinished,0,,2023-03-06 18:37:03
45f1fef4-5a67-4e1f-b00e-9430157ebbf3,b30709021,Cancel,Finish,Unfinished,0,,2023-05-21 14:55:38
876be9c3-6e6f-45e7-8f45-49a768c654ca,b16967217,Underway,Finish,Unfinished,0,,2023-04-10 04:56:13
b5339845-f3b3-45b0-8100-4b782f0c1bfc,b12997834,Underway,Finish,Unfinished,0,,2023-11-17 07:42:21
abcb3cd5-6d6c-4f74-9d0d-3677ff4999e8,b24734901,Underway,Unfinished,Unfinished,0,,2023-04-11 07:52:12
374e8a77-45a2-498d-85cf-fe5bb608f2e2,b63367190,Underway,Finish,Unfinished,0,,2023-05-19 02:09:36
8e1ea4c5-2108-4549-9d41-a0e5598fdec9,b30709021,Complete,Finish,Finish,1,defective product,2023-06-06 18:40:01
97fe785e-96cd-4dd1-ae59-49f8c43b174a,b27927119,Cancel,Finish,Unfinished,0,,2023-04-16 18:22:28
f71ff220-43c9-43a9-937b-b398c08fc2a9,b85582768,Complete,Finish,Finish,2,,2023-02-26 19:03:12
e01ae2be-3120-44d9-992e-a738fd41ff60,b51771095,Cancel,Unfinished,Finish,0,,2023-06-30 03:06:22
88e334eb-09c2-436e-a7f0-49f301b487a5,b53292923,Underway,Unfinished,Unfinished,0,,2023-07-08 07:15:16
e60f56fa-296a-4e85-8f98-590b6fc0b461,b50809533,Underway,Unfinished,Unfinished,0,,2023-02-02 08:47:21
4eaa9b33-6162-498a-aa7a-cd43ba24f54b,b87500802,Complete,Finish,Finish,2,,2023-10-11 11:50:00
3b56f289-6ede-48e2-ba9c-92816fd12042,b49117635,Underway,Unfinished,Unfinished,0,,2023-11-15 09:42:21
13828e26-a4dc-4ed3-ab80-38785422de94,b27927119,Underway,Unfinished,Finish,0,,2023-10-29 23:00:47
1352383c-eaac-4d9b-9502-372c559df09a,b76675206,Underway,Finish,Unfinished,0,,2023-03-13 03:08:43
2b9d2f09-4b92-4894-9a08-54e64835a87a,b13777390,Underway,Finish,Unfinished,0,,2023-06-13 13:10:42
483a0cf6-acb7-4425-bc96-889a47536672,b90166470,Complete,Finish,Finish,1,,2023-10-02 23:03:22
649241d1-f293-48e7-9384-9619755056a3,b46585960,Underway,Unfinished,Unfinished,0,,2023-02-25 03:56:51
dfeb9e9a-4fab-4c77-8f74-58a55bec23d3,b58174839,Complete,Finish,Finish,1,,2023-06-21 23:16:37
d9a76ca4-d033-42e4-8811-5b6d5eb9c878,b64838281,Underway,Unfinished,Finish,0,,2023-06-13 13:10:42
d57415b7-fe4d-4926-a7d7-c77bda47475f,b50809533,Complete,Finish,Finish,1,nothing particularly impressive,2023-06-21 23:16:37
1ae3592f-5dc3-4819-a529-eef9eacd2c7e,b09294091,Cancel,Unfinished,Finish,0,,2023-05-02 06:07:36
857e27e9-a198-440b-9448-760b6d50a25e,b88409458,Complete,Finish,Finish,4,,2022-12-24 07:17:46
eb34a8c3-7f5d-441f-8633-998af3aa5722,b68174155,Underway,Unfinished,Finish,0,,2023-09-19 09:25:34
940875fe-c655-40a3-a624-931ef397d5ea,b09294091,Complete,Finish,Finish,1,no major issues,2023-03-29 12:37:02
f8704793-8b63-47e0-b973-3e3f2b0be311,b64838281,Complete,Finish,Finish,3,"Affordable prices, great value for money.",2023-05-21 11:37:14
6da5648a-ea9b-4285-838d-2020766e34f1,b77444031,Underway,Unfinished,Unfinished,0,,2023-01-31 14:12:16
d1db1124-07c4-4c4b-991b-2189739e4835,b48711467,Underway,Unfinished,Finish,0,,2023-11-30 07:01:12
35fcb428-2a2b-426a-89d5-90f00579a172,b93516525,Complete,Finish,Finish,1,,2023-12-08 15:31:30
b634c14e-ec1a-4002-b50a-3742c425c74e,b47717281,Underway,Unfinished,Unfinished,0,,2023-05-07 06:06:53
20fec569-2a92-4d13-974a-ac267f085dfa,b87248408,Cancel,Unfinished,Finish,0,,2023-11-04 08:40:44
4da749ac-9fce-4f52-92b4-7f6aae8cff30,b66473901,Underway,Unfinished,Unfinished,0,,2023-10-07 19:16:34
29cdd6f8-f89d-402e-b644-9400e686b8f0,b13567356,Cancel,Unfinished,Unfinished,0,,2023-03-08 21:42:40
22bcf3f8-c131-4100-97a4-5262f1d8f4d9,b69410286,Underway,Unfinished,Unfinished,0,,2023-02-18 10:18:09
2f55c047-d43a-49ee-b088-03724e478c1f,b92679613,Cancel,Finish,Unfinished,0,,2023-07-08 03:03:36
e4c20327-2ba8-4c86-8d11-3693998218df,b21366829,Underway,Finish,Unfinished,0,,2023-03-08 21:42:40
6b24bfaa-ba7a-4986-9319-7b98ebd98ca0,b48711467,Cancel,Finish,Unfinished,0,,2023-11-25 14:04:58
63559dfc-74d4-4895-ae2f-e3d500bc2db5,b18980962,Cancel,Unfinished,Unfinished,0,,2023-02-20 13:53:13
3115035b-71b1-4724-8019-8cf4b90b332a,b84865982,Cancel,Unfinished,Finish,0,,2023-02-02 08:47:21
a8dbb647-028a-47c1-b583-57416139b8f8,b79904053,Underway,Finish,Unfinished,0,,2022-12-24 07:17:46
2183a60c-bd0e-4440-929a-7924198c99e8,b79904053,Complete,Finish,Finish,2,nothing particularly impressive,2023-01-12 06:06:26
acb2b04b-2a66-41f3-b8e3-12894d6d17cc,b62256597,Cancel,Finish,Unfinished,0,,2023-01-16 07:45:03
5274defd-bc23-4728-ab0f-a9c563f0c2c4,b25478137,Underway,Unfinished,Finish,0,,2023-12-02 18:50:37
53e93776-166a-4df7-abf3-766726de3fe2,b98158005,Underway,Unfinished,Unfinished,0,,2023-11-17 11:29:18
7b66ff57-f15b-4826-b532-aebedaac82a4,b66473901,Underway,Unfinished,Finish,0,,2023-02-18 10:18:09
d10b6469-aad3-408d-a62c-646eee49439a,b92679613,Cancel,Unfinished,Unfinished,0,,2022-12-17 22:24:45
3acb40ee-abb3-415f-9e8b-04a6f1e326d5,b69454785,Complete,Finish,Finish,1,functional,2023-06-05 14:05:50
fe20c1b3-dfa6-42de-803a-e979d3c0e4f4,b76675206,Cancel,Finish,Unfinished,0,,2023-11-25 14:04:58
673f6067-3f53-484a-9a5c-e427d91c80e0,b30709021,Cancel,Unfinished,Unfinished,0,,2023-11-26 01:24:44
167a7773-94ce-4027-bf60-4728ef5123be,b58878989,Cancel,Unfinished,Unfinished,0,,2023-12-08 15:31:30
89c97457-8951-4655-9d3c-9e09ddef04bd,b57129627,Cancel,Unfinished,Unfinished,0,,2023-09-20 09:08:11
08fd5b99-77d4-431c-a83f-bf55e99e5413,b47717281,Underway,Unfinished,Unfinished,0,,2023-01-16 07:45:03
59127e5f-7af7-4978-8927-97047d56d04f,b07167467,Cancel,Unfinished,Unfinished,0,,2023-09-08 18:43:15
ed71098b-3e2d-4e02-ad4b-e9c77262e6f7,b50809533,Underway,Unfinished,Finish,0,,2023-06-21 23:16:37
8033ecdf-d42b-40da-b43f-d13dcbdd28c9,b56439742,Underway,Unfinished,Finish,0,,2022-12-17 22:24:45
c27205c5-b866-4720-89e5-034169d4fcc8,b02716888,Complete,Finish,Finish,1,selecting the wrong product,2023-11-28 23:37:52
6ac80bd5-b01d-43b6-9100-7b339e22bb43,b63367190,Complete,Finish,Finish,2,Confirmation takes too long,2023-07-09 08:14:50
195b6316-d7c4-4ee4-8cf7-a119578701ba,b03545242,Underway,Finish,Unfinished,0,,2023-09-06 08:47:58
f17e7f50-a944-4a04-bcbc-71e79aaa9867,b21366829,Underway,Unfinished,Finish,0,,2023-01-12 06:06:26
63f09597-51f1-4f7c-abc9-30718753acb2,b82982114,Underway,Unfinished,Finish,0,,2023-07-16 13:00:53
cda64107-7b29-4d90-8024-0e59b3377244,b50809533,Complete,Finish,Finish,4,,2023-03-08 21:42:40
3b196c5c-dec6-4d27-8d7c-f1276122d3d3,b27927119,Underway,Unfinished,Unfinished,0,,2023-07-08 03:03:36
068ecded-d65b-48ea-9fb2-fc2950d19f89,b02658750,Underway,Finish,Unfinished,0,,2023-03-13 03:08:43
320da44b-ea69-487d-a507-17f1d678a313,b06719585,Cancel,Finish,Unfinished,0,,2023-03-31 08:23:44
8782cabf-9c41-411c-8d5f-65cee84c220a,b38479107,Underway,Finish,Unfinished,0,,2023-07-08 07:15:16
c0dab1e7-fefc-4719-98c5-0d82b0f446c0,b68312213,Cancel,Finish,Unfinished,0,,2023-09-08 11:48:19
72283af1-7879-430c-821d-751b36aafb6e,b14180145,Underway,Unfinished,Unfinished,0,,2023-02-20 13:53:13
d255400d-d4d6-43ad-bb7c-2fceed48f853,b48711467,Complete,Finish,Finish,1,poor quality,2023-03-07 19:48:42
5cb3c2b6-650a-4916-b898-1dbf7f42c968,b47717281,Underway,Unfinished,Unfinished,0,,2023-08-02 04:29:40
91dd9bee-00f0-49e8-a0a7-3e3d63a1ebf4,b14180145,Cancel,Unfinished,Finish,0,,2023-03-29 12:37:02
ff731676-0e12-40a6-992d-a665a1d932b2,b57155030,Cancel,Unfinished,Unfinished,0,,2023-02-12 14:30:04
baabd919-3a3a-46e1-9f29-506f513097c6,b85582768,Cancel,Unfinished,Unfinished,0,,2023-07-14 11:14:42
1a8de747-f138-46f7-a771-02ce7ed9b488,b56700729,Underway,Unfinished,Unfinished,0,,2023-05-13 01:53:14
b71963f7-9b6b-4fbf-a750-967a33902530,b65923036,Complete,Finish,Finish,4,,2023-01-09 11:54:15
35730c1c-7b9c-4ee9-8b83-e375ac5db1c4,b57129627,Complete,Finish,Finish,4,,2023-09-14 04:32:30
95d9bb49-9ed5-4840-9a21-06c98081ee94,b48711467,Complete,Finish,Finish,3,"Affordable prices, great value for money.",2023-12-15 08:57:03
89753819-5a91-4d90-a9ea-9987731cd9d6,b07167467,Underway,Finish,Unfinished,0,,2023-05-21 14:55:38
cf129dc3-22bf-48ea-9f85-c97189ea5c1e,b64838281,Cancel,Unfinished,Unfinished,0,,2023-06-06 00:35:15
36373b91-4b89-49f0-a7e9-05b12ee0df4a,b37224362,Underway,Unfinished,Unfinished,0,,2023-09-08 18:43:15
86d21b3d-2b5c-4711-b910-bfce0626aa63,b24734901,Underway,Finish,Unfinished,0,,2023-01-23 15:47:34
180156d8-c2e7-4714-929d-438d402af6bf,b30709021,Cancel,Unfinished,Unfinished,0,,2023-01-15 16:50:33
89bd1f89-54b7-461b-9eaa-ca5143a780e5,b87500802,Underway,Unfinished,Finish,0,,2023-12-02 18:50:37
3265292c-4918-4600-8f35-23b514eb386a,b13752456,Complete,Finish,Finish,4,selecting the wrong product,2023-10-02 23:03:22
a668ab77-4cdc-4b90-a0fc-f2d6794df34d,b61791828,Underway,Unfinished,Finish,0,,2023-05-30 19:48:06
1d87e4be-466f-438b-a408-40c63dff0372,b92679613,Underway,Finish,Unfinished,0,,2023-05-03 06:17:58
9a2e1c66-472b-4146-b7fe-2fb186f061d2,b84865982,Underway,Unfinished,Unfinished,0,,2023-04-10 04:56:13
442f6921-e3e6-4546-befc-48664be62aeb,b43401366,Complete,Finish,Finish,4,poor quality,2023-01-12 04:37:02
470a823e-768e-4f79-adc2-bacf928b5de4,b49117635,Underway,Unfinished,Finish,0,,2023-05-30 19:48:06
69f3e9d2-91c4-49ca-b885-013c8e59ff02,b61791828,Complete,Finish,Finish,1,The website is user-friendly and easy to navigate.,2023-01-11 07:21:43
b7512d96-b6a7-40b2-86ea-8edb7e817763,b74101441,Cancel,Unfinished,Finish,0,,2023-02-02 08:47:21
dc1e21f4-02b5-4792-8f89-e6488e52cfa3,b77444031,Cancel,Unfinished,Unfinished,0,,2023-03-07 19:48:42
9c26faf2-5297-434a-9409-dc7a40de0ff2,b74407264,Underway,Finish,Unfinished,0,,2023-10-02 04:19:38
a7c34054-5850-4bb7-9d07-2d38287e0a9e,b64838281,Underway,Finish,Unfinished,0,,2023-10-11 11:50:00
43b1d8e1-052f-461c-82cb-e5963e389427,b47717281,Underway,Unfinished,Finish,0,,2023-07-14 11:14:42
e2e83c1e-05fb-45c9-b1d1-775f1c2b73ae,b79904053,Cancel,Unfinished,Unfinished,0,,2023-11-28 23:37:52
b01b2ca1-6c41-4ebc-8f50-802ff04ebc31,b64292752,Underway,Unfinished,Unfinished,0,,2023-01-17 20:50:46
6bfdd056-6aaf-48a9-b2b0-1f2de4175ae8,b81402685,Underway,Finish,Unfinished,0,,2023-12-08 15:31:30
9dd239ae-47d6-4ad9-bcad-637ea68f7025,b58878989,Underway,Unfinished,Finish,0,,2023-06-13 15:22:25
c37be31b-c9e8-4c2d-be03-58b347804083,b03545242,Complete,Finish,Finish,2,,2023-02-12 14:30:04
463b45b6-be42-4d32-9385-093762df3c8c,b57155030,Complete,Finish,Finish,2,functional,2023-07-31 09:11:15
d25bdc8b-ff83-4daa-a148-11bdc58fd15a,b89766969,Cancel,Unfinished,Unfinished,0,,2023-06-05 14:05:50
23278f8d-263b-4770-b58a-f08c519ce3cf,b64292752,Underway,Finish,Unfinished,0,,2023-10-11 11:50:00
355408bc-0e63-44f6-885b-a44b19f15472,b51771095,Underway,Finish,Unfinished,0,,2023-05-07 06:06:53
6d72f460-a577-446c-b46a-503f0f19a6b7,b84865982,Complete,Finish,Finish,2,Confirmation takes too long,2023-02-02 09:10:06
46020641-5542-4d37-bf35-018f0fa0e350,b32943596,Complete,Finish,Finish,2,,2023-09-20 09:08:11
5fe52b59-3dd3-4583-b9c2-20569616182b,b64838281,Cancel,Finish,Unfinished,0,,2023-01-12 06:06:26
50a6bf5c-6faa-40ad-a19b-e2c87a015414,b40804685,Underway,Unfinished,Finish,0,,2023-10-02 04:19:38
264ad5bc-b10b-48cf-a9ce-578e74682d9e,b56439742,Underway,Unfinished,Finish,0,,2023-11-17 11:29:18
e9bebb1a-98a8-4f91-a436-0586d52b2fe8,b14180145,Underway,Finish,Unfinished,0,,2022-12-17 22:24:45
630fe283-a4e4-4ee2-ae3b-593f5ee057ca,b12997834,Underway,Unfinished,Finish,0,,2023-10-29 23:00:47
b078cd7a-a8d6-46ce-9a3e-a7e25b45d775,b92679613,Underway,Unfinished,Unfinished,0,,2023-01-17 20:50:46
2917f439-76a9-4d25-9bfb-419923f908aa,b81402685,Cancel,Unfinished,Unfinished,0,,2023-03-31 08:23:44
95d2e539-8e8b-4460-a952-860c2329b245,b84865982,Underway,Finish,Unfinished,0,,2023-06-16 06:21:22
18fc91b4-9a99-4777-b90a-3bfaf70e49eb,b18980962,Complete,Finish,Finish,1,,2023-05-13 01:53:14
51d46e40-1c27-48f7-9508-92de9a2f95ff,b06719585,Underway,Finish,Unfinished,0,,2023-11-15 09:42:21
edc34bab-6b9e-43ee-bf18-ab3c967e4d75,b12395348,Cancel,Unfinished,Unfinished,0,,2023-07-17 19:57:27
2eeb9b91-894b-4905-9add-8bf8ff27b14c,b52692137,Underway,Finish,Unfinished,0,,2023-03-06 18:37:03
6424c2dd-cd0c-42ec-8ddc-16f71aae0120,b09294091,Cancel,Unfinished,Finish,0,,2023-02-26 19:03:12
70e81956-f5c1-40c7-96ac-4d16c7ff8115,b44469263,Underway,Unfinished,Unfinished,0,,2023-11-17 11:29:18
b867c1e0-5d65-40c6-b8a0-ec2f128f7411,b03545242,Underway,Unfinished,Unfinished,0,,2023-06-30 03:06:22
1680c490-7fa5-458e-8f11-e60167b1a54f,b77718072,Underway,Unfinished,Unfinished,0,,2023-01-15 16:50:33
10f40162-ad16-4e64-a3e6-b36157d8600f,b02716888,Underway,Unfinished,Finish,0,,2023-07-21 14:32:22
0824d0e4-63fd-44e1-beaa-a35c420e9d76,b66473901,Cancel,Unfinished,Unfinished,0,,2023-09-05 04:15:57
907265ac-1dc9-470e-bec8-66cede380442,b07167467,Underway,Unfinished,Finish,0,,2023-11-30 07:01:12
e9a0e780-7ef6-4eb3-933f-d507c2ca7a43,b27119713,Underway,Finish,Unfinished,0,,2023-07-31 15:41:45
8d14ddda-864a-4c9b-b041-23b76e93d8ab,b94795771,Cancel,Finish,Unfinished,0,,2023-06-13 09:00:42
072d55ab-9495-4793-874d-2f565de8ca13,b44469263,Cancel,Unfinished,Finish,0,,2023-02-20 13:53:13
965386ec-8850-43de-aafa-8913479e9486,b64838281,Underway,Finish,Unfinished,0,,2023-02-12 14:30:04
52f0d745-f21f-4d47-8701-e71dd4366e5c,b58878989,Complete,Finish,Finish,4,no major issues,2023-03-31 08:23:44
2cd4ec86-71cc-46f5-9bf9-8a1bf7e97b6f,b82664252,Cancel,Finish,Unfinished,0,,2023-01-17 20:50:46
d5a244d2-1f54-4e52-88e9-2045678e7295,b77444031,Cancel,Unfinished,Unfinished,0,,2023-01-15 05:50:09
735a0d87-2e12-45ff-beab-acfa1dc4dc6f,b82982114,Underway,Unfinished,Unfinished,0,,2023-07-09 08:14:50
65e05be1-dcec-411a-8eaf-6ed982b0e4b3,b88409458,Cancel,Finish,Unfinished,0,,2023-06-24 11:48:46
da3feaf4-fa24-4c4b-b8d8-8ac926bb639c,b86808599,Complete,Finish,Finish,3,no major issues,2023-07-31 22:29:41
7bcfe6ea-ed5f-477f-9e95-7ea716f90748,b46349333,Complete,Finish,Finish,3,"Product doesn't match the description, false advertising.",2023-11-04 08:40:44
9c424718-afe1-4ed3-8d06-8dbbb5d1799c,b76675206,Complete,Finish,Finish,2,,2023-06-21 23:16:37
49b5fa4f-68dd-431a-a301-4a545d0c48de,b37224362,Underway,Unfinished,Unfinished,0,,2023-07-08 03:03:36
2591706a-ad26-4b75-ba04-b13037f54c38,b13567356,Complete,Finish,Finish,2,no major issues,2023-05-21 14:55:38
e8929fbb-b539-470b-85d8-d5dcb60dca1a,b27119713,Complete,Finish,Finish,1,defective product,2023-03-31 08:23:44
1005e87e-c3a6-4314-8618-81c21262c38f,b57155030,Complete,Finish,Finish,3,Confirmation takes too long,2023-12-02 18:50:37
8a9b317a-dd52-4c10-b8b9-7f446ea5a865,b87500802,Complete,Finish,Finish,2,Confirmation takes too long,2023-05-21 14:55:38
a02906df-1e74-4283-8909-c2f87b3de688,b90166470,Complete,Finish,Finish,3,,2023-10-07 19:16:34
97d1bfff-f881-4298-9aa3-14108687fe06,b16967217,Complete,Finish,Finish,3,The product quality is excellent and matches the description.,2023-02-12 14:30:04
17ee3699-1963-428e-9051-a3a3621d486f,b24734901,Complete,Finish,Finish,2,"Product doesn't match the description, false advertising.",2023-10-07 19:16:34
dbad4008-d72b-48e0-8ba6-59b3ae83288b,b47730822,Underway,Finish,Unfinished,0,,2023-10-02 04:19:38
ba39902a-79a6-4c12-8201-a0bca845e687,b81402685,Underway,Unfinished,Unfinished,0,,2023-12-02 18:50:37
5477f342-62f4-42b7-9174-4f3c1571fa6a,b74407264,Underway,Unfinished,Unfinished,0,,2023-03-08 21:42:40
1a6ecd0c-2cda-45b4-936f-54d2f23548f5,b27927119,Cancel,Finish,Unfinished,0,,2023-02-18 10:18:09
0fe7b8a4-a24c-415a-923d-d3f394da8982,b18980962,Cancel,Finish,Unfinished,0,,2023-03-29 12:37:02
45346b0b-01d0-48ab-8549-91e34d58521c,b82664252,Complete,Finish,Finish,4,,2023-07-17 19:57:27
c8507ff8-a508-4846-9566-242ee3f9b857,b32943596,Underway,Finish,Unfinished,0,,2023-09-08 11:48:19
d3fccd41-1ee0-408c-b386-f06d38c87ff7,b91296701,Underway,Finish,Unfinished,0,,2023-11-25 14:04:58
a4f1f6fd-d692-49b4-9adf-37eec8d0db95,b14112506,Underway,Finish,Unfinished,0,,2023-07-17 18:57:50
0f805b32-c9c4-48f3-9662-5883cf7f8c30,b98158005,Underway,Unfinished,Finish,0,,2023-09-14 04:32:30
69d5b6a6-19e4-48e4-b0cc-4320fd04c4a7,b56700729,Complete,Finish,Finish,3,"Product doesn't match the description, false advertising.",2023-05-02 06:07:36
